# CBO's own STATUTORY TAX PARAMETER SCHEDULE, by calendar year, by vintage.
#
# Generated by scripts/fetch_cbo_tax_parameters.py. Do not hand-edit: rerun the
# script, which verifies each source file's SHA-256 against a pinned commit and
# re-checks the statutory identities before writing anything.
#
# Source of record: https://github.com/US-CBO/cbo-data at commit 284a95665f9f2f74ed1f482feb629b43fce323da (2026-06-12),
# file data/budget/tax_parameters/annual_cy_<edition>.csv, one edition per
# vintage. CBO publication 53724, "Tax Parameters and Effective Marginal Tax
# Rates". Public domain (17 U.S.C. 105).
#
# Transcribed VERBATIM - every variable CBO publishes, not a subset - so that
# the relationship between this file and the upstream one is checkable rather
# than asserted. Most of these series are wired to nothing today; see
# fiscal_model/cbo_tax_parameters.py for what reads which.
#
# Per-vintage provenance, including which vintages are an exact edition match
# and which are not, is in PROVENANCE.csv beside this file.
vintage,calendar_year,variable,value
cbo_jan_2025,2029,tp_amt_bracket_2_mfj,259300.0
cbo_jan_2025,2030,tp_amt_bracket_2_mfj,264400.0
cbo_jan_2025,2031,tp_amt_bracket_2_mfj,269600.0
cbo_jan_2025,2032,tp_amt_bracket_2_mfj,274900.0
cbo_jan_2025,2033,tp_amt_bracket_2_mfj,280400.0
cbo_jan_2025,2034,tp_amt_bracket_2_mfj,286000.0
cbo_jan_2025,2035,tp_amt_bracket_2_mfj,291700.0
cbo_jan_2025,2022,tp_amt_bracket_2_mfs,103050.0
cbo_jan_2025,2023,tp_amt_bracket_2_mfs,110350.0
cbo_jan_2025,2024,tp_amt_bracket_2_mfs,116300.0
cbo_jan_2025,2025,tp_amt_bracket_2_mfs,119550.0
cbo_jan_2025,2026,tp_amt_bracket_2_mfs,122000.0
cbo_jan_2025,2027,tp_amt_bracket_2_mfs,124600.0
cbo_jan_2025,2028,tp_amt_bracket_2_mfs,127100.0
cbo_jan_2025,2029,tp_amt_bracket_2_mfs,129650.0
cbo_jan_2025,2030,tp_amt_bracket_2_mfs,132200.0
cbo_jan_2025,2031,tp_amt_bracket_2_mfs,134800.0
cbo_jan_2025,2032,tp_amt_bracket_2_mfs,137450.0
cbo_jan_2025,2033,tp_amt_bracket_2_mfs,140200.0
cbo_jan_2025,2034,tp_amt_bracket_2_mfs,143000.0
cbo_jan_2025,2035,tp_amt_bracket_2_mfs,145850.0
cbo_jan_2025,2022,tp_amt_bracket_2_single,206100.0
cbo_jan_2025,2023,tp_amt_bracket_2_single,220700.0
cbo_jan_2025,2024,tp_amt_bracket_2_single,232600.0
cbo_jan_2025,2025,tp_amt_bracket_2_single,239100.0
cbo_jan_2025,2026,tp_amt_bracket_2_single,244000.0
cbo_jan_2025,2027,tp_amt_bracket_2_single,249200.0
cbo_jan_2025,2028,tp_amt_bracket_2_single,254200.0
cbo_jan_2025,2029,tp_amt_bracket_2_single,259300.0
cbo_jan_2025,2030,tp_amt_bracket_2_single,264400.0
cbo_jan_2025,2031,tp_amt_bracket_2_single,269600.0
cbo_jan_2025,2032,tp_amt_bracket_2_single,274900.0
cbo_jan_2025,2033,tp_amt_bracket_2_single,280400.0
cbo_jan_2025,2034,tp_amt_bracket_2_single,286000.0
cbo_jan_2025,2035,tp_amt_bracket_2_single,291700.0
cbo_jan_2025,2022,tp_amt_exemption_hoh,75900.0
cbo_jan_2025,2023,tp_amt_exemption_hoh,81300.0
cbo_jan_2025,2024,tp_amt_exemption_hoh,85700.0
cbo_jan_2025,2025,tp_amt_exemption_hoh,88100.0
cbo_jan_2025,2026,tp_amt_exemption_hoh,70600.0
cbo_jan_2025,2027,tp_amt_exemption_hoh,72100.0
cbo_jan_2025,2028,tp_amt_exemption_hoh,73500.0
cbo_jan_2025,2029,tp_amt_exemption_hoh,75000.0
cbo_jan_2025,2030,tp_amt_exemption_hoh,76400.0
cbo_jan_2025,2031,tp_amt_exemption_hoh,78000.0
cbo_jan_2025,2032,tp_amt_exemption_hoh,79500.0
cbo_jan_2025,2033,tp_amt_exemption_hoh,81100.0
cbo_jan_2025,2034,tp_amt_exemption_hoh,82700.0
cbo_jan_2025,2035,tp_amt_exemption_hoh,84300.0
cbo_jan_2025,2022,tp_amt_exemption_mfj,118100.0
cbo_jan_2025,2023,tp_amt_exemption_mfj,126500.0
cbo_jan_2025,2024,tp_amt_exemption_mfj,133300.0
cbo_jan_2025,2025,tp_amt_exemption_mfj,137000.0
cbo_jan_2025,2026,tp_amt_exemption_mfj,109800.0
cbo_jan_2025,2027,tp_amt_exemption_mfj,112100.0
cbo_jan_2025,2028,tp_amt_exemption_mfj,114400.0
cbo_jan_2025,2029,tp_amt_exemption_mfj,116700.0
cbo_jan_2025,2030,tp_amt_exemption_mfj,119000.0
cbo_jan_2025,2031,tp_amt_exemption_mfj,121300.0
cbo_jan_2025,2032,tp_amt_exemption_mfj,123700.0
cbo_jan_2025,2033,tp_amt_exemption_mfj,126200.0
cbo_jan_2025,2034,tp_amt_exemption_mfj,128700.0
cbo_jan_2025,2035,tp_amt_exemption_mfj,131200.0
cbo_jan_2025,2022,tp_amt_exemption_mfs,59050.0
cbo_jan_2025,2023,tp_amt_exemption_mfs,63250.0
cbo_jan_2025,2024,tp_amt_exemption_mfs,66650.0
cbo_jan_2025,2025,tp_amt_exemption_mfs,68500.0
cbo_jan_2025,2026,tp_amt_exemption_mfs,54900.0
cbo_jan_2025,2027,tp_amt_exemption_mfs,56050.0
cbo_jan_2025,2028,tp_amt_exemption_mfs,57200.0
cbo_jan_2025,2029,tp_amt_exemption_mfs,58350.0
cbo_jan_2025,2030,tp_amt_exemption_mfs,59500.0
cbo_jan_2025,2031,tp_amt_exemption_mfs,60650.0
cbo_jan_2025,2032,tp_amt_exemption_mfs,61850.0
cbo_jan_2025,2033,tp_amt_exemption_mfs,63100.0
cbo_jan_2025,2034,tp_amt_exemption_mfs,64350.0
cbo_jan_2025,2035,tp_amt_exemption_mfs,65600.0
cbo_jan_2025,2022,tp_amt_exemption_single,75900.0
cbo_jan_2025,2023,tp_amt_exemption_single,81300.0
cbo_jan_2025,2024,tp_amt_exemption_single,85700.0
cbo_jan_2025,2025,tp_amt_exemption_single,88100.0
cbo_jan_2025,2026,tp_amt_exemption_single,70600.0
cbo_jan_2025,2027,tp_amt_exemption_single,72100.0
cbo_jan_2025,2028,tp_amt_exemption_single,73500.0
cbo_jan_2025,2029,tp_amt_exemption_single,75000.0
cbo_jan_2025,2030,tp_amt_exemption_single,76400.0
cbo_jan_2025,2031,tp_amt_exemption_single,78000.0
cbo_jan_2025,2032,tp_amt_exemption_single,79500.0
cbo_jan_2025,2033,tp_amt_exemption_single,81100.0
cbo_jan_2025,2034,tp_amt_exemption_single,82700.0
cbo_jan_2025,2035,tp_amt_exemption_single,84300.0
cbo_jan_2025,2022,tp_amt_phaseout_hoh,539900.0
cbo_jan_2025,2023,tp_amt_phaseout_hoh,578150.0
cbo_jan_2025,2024,tp_amt_phaseout_hoh,609350.0
cbo_jan_2025,2025,tp_amt_phaseout_hoh,626350.0
cbo_jan_2025,2026,tp_amt_phaseout_hoh,156900.0
cbo_jan_2025,2027,tp_amt_phaseout_hoh,160200.0
cbo_jan_2025,2028,tp_amt_phaseout_hoh,163400.0
cbo_jan_2025,2029,tp_amt_phaseout_hoh,166700.0
cbo_jan_2025,2030,tp_amt_phaseout_hoh,170000.0
cbo_jan_2025,2031,tp_amt_phaseout_hoh,173300.0
cbo_jan_2025,2032,tp_amt_phaseout_hoh,176800.0
cbo_jan_2025,2033,tp_amt_phaseout_hoh,180300.0
cbo_jan_2025,2034,tp_amt_phaseout_hoh,183800.0
cbo_jan_2025,2035,tp_amt_phaseout_hoh,187500.0
cbo_jan_2025,2022,tp_amt_phaseout_mfj,1079800.0
cbo_jan_2025,2023,tp_amt_phaseout_mfj,1156300.0
cbo_jan_2025,2024,tp_amt_phaseout_mfj,1218700.0
cbo_jan_2025,2025,tp_amt_phaseout_mfj,1252700.0
cbo_jan_2025,2026,tp_amt_phaseout_mfj,209200.0
cbo_jan_2025,2027,tp_amt_phaseout_mfj,213600.0
cbo_jan_2025,2028,tp_amt_phaseout_mfj,217900.0
cbo_jan_2025,2029,tp_amt_phaseout_mfj,222200.0
cbo_jan_2025,2030,tp_amt_phaseout_mfj,226600.0
cbo_jan_2025,2031,tp_amt_phaseout_mfj,231100.0
cbo_jan_2025,2032,tp_amt_phaseout_mfj,235700.0
cbo_jan_2025,2033,tp_amt_phaseout_mfj,240300.0
cbo_jan_2025,2034,tp_amt_phaseout_mfj,245100.0
cbo_jan_2025,2035,tp_amt_phaseout_mfj,250000.0
cbo_jan_2025,2022,tp_amt_phaseout_mfs,539900.0
cbo_jan_2025,2023,tp_amt_phaseout_mfs,578150.0
cbo_jan_2025,2024,tp_amt_phaseout_mfs,609350.0
cbo_jan_2025,2025,tp_amt_phaseout_mfs,626350.0
cbo_jan_2025,2026,tp_amt_phaseout_mfs,104600.0
cbo_jan_2025,2027,tp_amt_phaseout_mfs,106800.0
cbo_jan_2025,2028,tp_amt_phaseout_mfs,108950.0
cbo_jan_2025,2029,tp_amt_phaseout_mfs,111100.0
cbo_jan_2025,2030,tp_amt_phaseout_mfs,113300.0
cbo_jan_2025,2031,tp_amt_phaseout_mfs,115550.0
cbo_jan_2025,2032,tp_amt_phaseout_mfs,117850.0
cbo_jan_2025,2033,tp_amt_phaseout_mfs,120150.0
cbo_jan_2025,2034,tp_amt_phaseout_mfs,122550.0
cbo_jan_2025,2035,tp_amt_phaseout_mfs,125000.0
cbo_jan_2025,2022,tp_amt_phaseout_single,539900.0
cbo_jan_2025,2023,tp_amt_phaseout_single,578150.0
cbo_jan_2025,2024,tp_amt_phaseout_single,609350.0
cbo_jan_2025,2025,tp_amt_phaseout_single,626350.0
cbo_jan_2025,2026,tp_amt_phaseout_single,156900.0
cbo_jan_2025,2027,tp_amt_phaseout_single,160200.0
cbo_jan_2025,2028,tp_amt_phaseout_single,163400.0
cbo_jan_2025,2029,tp_amt_phaseout_single,166700.0
cbo_jan_2025,2030,tp_amt_phaseout_single,170000.0
cbo_jan_2025,2031,tp_amt_phaseout_single,173300.0
cbo_jan_2025,2032,tp_amt_phaseout_single,176800.0
cbo_jan_2025,2033,tp_amt_phaseout_single,180300.0
cbo_jan_2025,2034,tp_amt_phaseout_single,183800.0
cbo_jan_2025,2035,tp_amt_phaseout_single,187500.0
cbo_jan_2025,2022,tp_amt_rate_1,26.0
cbo_jan_2025,2023,tp_amt_rate_1,26.0
cbo_jan_2025,2024,tp_amt_rate_1,26.0
cbo_jan_2025,2025,tp_amt_rate_1,26.0
cbo_jan_2025,2026,tp_amt_rate_1,26.0
cbo_jan_2025,2027,tp_amt_rate_1,26.0
cbo_jan_2025,2028,tp_amt_rate_1,26.0
cbo_jan_2025,2029,tp_amt_rate_1,26.0
cbo_jan_2025,2030,tp_amt_rate_1,26.0
cbo_jan_2025,2031,tp_amt_rate_1,26.0
cbo_jan_2025,2032,tp_amt_rate_1,26.0
cbo_jan_2025,2033,tp_amt_rate_1,26.0
cbo_jan_2025,2034,tp_amt_rate_1,26.0
cbo_jan_2025,2035,tp_amt_rate_1,26.0
cbo_jan_2025,2022,tp_amt_rate_2,28.0
cbo_jan_2025,2023,tp_amt_rate_2,28.0
cbo_jan_2025,2024,tp_amt_rate_2,28.0
cbo_jan_2025,2025,tp_amt_rate_2,28.0
cbo_jan_2025,2026,tp_amt_rate_2,28.0
cbo_jan_2025,2027,tp_amt_rate_2,28.0
cbo_jan_2025,2028,tp_amt_rate_2,28.0
cbo_jan_2025,2029,tp_amt_rate_2,28.0
cbo_jan_2025,2030,tp_amt_rate_2,28.0
cbo_jan_2025,2031,tp_amt_rate_2,28.0
cbo_jan_2025,2032,tp_amt_rate_2,28.0
cbo_jan_2025,2033,tp_amt_rate_2,28.0
cbo_jan_2025,2034,tp_amt_rate_2,28.0
cbo_jan_2025,2035,tp_amt_rate_2,28.0
cbo_jan_2025,2022,tp_bracket_1_hoh,0.0
cbo_jan_2025,2023,tp_bracket_1_hoh,0.0
cbo_jan_2025,2024,tp_bracket_1_hoh,0.0
cbo_jan_2025,2025,tp_bracket_1_hoh,0.0
cbo_jan_2025,2026,tp_bracket_1_hoh,0.0
cbo_jan_2025,2027,tp_bracket_1_hoh,0.0
cbo_jan_2025,2028,tp_bracket_1_hoh,0.0
cbo_jan_2025,2029,tp_bracket_1_hoh,0.0
cbo_jan_2025,2030,tp_bracket_1_hoh,0.0
cbo_jan_2025,2031,tp_bracket_1_hoh,0.0
cbo_jan_2025,2032,tp_bracket_1_hoh,0.0
cbo_jan_2025,2033,tp_bracket_1_hoh,0.0
cbo_jan_2025,2034,tp_bracket_1_hoh,0.0
cbo_jan_2025,2035,tp_bracket_1_hoh,0.0
cbo_jan_2025,2022,tp_bracket_1_mfj,0.0
cbo_jan_2025,2023,tp_bracket_1_mfj,0.0
cbo_jan_2025,2024,tp_bracket_1_mfj,0.0
cbo_jan_2025,2025,tp_bracket_1_mfj,0.0
cbo_jan_2025,2026,tp_bracket_1_mfj,0.0
cbo_jan_2025,2027,tp_bracket_1_mfj,0.0
cbo_jan_2025,2028,tp_bracket_1_mfj,0.0
cbo_jan_2025,2029,tp_bracket_1_mfj,0.0
cbo_jan_2025,2030,tp_bracket_1_mfj,0.0
cbo_jan_2025,2031,tp_bracket_1_mfj,0.0
cbo_jan_2025,2032,tp_bracket_1_mfj,0.0
cbo_jan_2025,2033,tp_bracket_1_mfj,0.0
cbo_jan_2025,2034,tp_bracket_1_mfj,0.0
cbo_jan_2025,2035,tp_bracket_1_mfj,0.0
cbo_jan_2025,2022,tp_bracket_1_mfs,0.0
cbo_jan_2025,2023,tp_bracket_1_mfs,0.0
cbo_jan_2025,2024,tp_bracket_1_mfs,0.0
cbo_jan_2025,2025,tp_bracket_1_mfs,0.0
cbo_jan_2025,2026,tp_bracket_1_mfs,0.0
cbo_jan_2025,2027,tp_bracket_1_mfs,0.0
cbo_jan_2025,2028,tp_bracket_1_mfs,0.0
cbo_jan_2025,2029,tp_bracket_1_mfs,0.0
cbo_jan_2025,2030,tp_bracket_1_mfs,0.0
cbo_jan_2025,2031,tp_bracket_1_mfs,0.0
cbo_jan_2025,2032,tp_bracket_1_mfs,0.0
cbo_jan_2025,2033,tp_bracket_1_mfs,0.0
cbo_jan_2025,2034,tp_bracket_1_mfs,0.0
cbo_jan_2025,2035,tp_bracket_1_mfs,0.0
cbo_jan_2025,2022,tp_bracket_1_single,0.0
cbo_jan_2025,2023,tp_bracket_1_single,0.0
cbo_jan_2025,2024,tp_bracket_1_single,0.0
cbo_jan_2025,2025,tp_bracket_1_single,0.0
cbo_jan_2025,2026,tp_bracket_1_single,0.0
cbo_jan_2025,2027,tp_bracket_1_single,0.0
cbo_jan_2025,2028,tp_bracket_1_single,0.0
cbo_jan_2025,2029,tp_bracket_1_single,0.0
cbo_jan_2025,2030,tp_bracket_1_single,0.0
cbo_jan_2025,2031,tp_bracket_1_single,0.0
cbo_jan_2025,2032,tp_bracket_1_single,0.0
cbo_jan_2025,2033,tp_bracket_1_single,0.0
cbo_jan_2025,2034,tp_bracket_1_single,0.0
cbo_jan_2025,2035,tp_bracket_1_single,0.0
cbo_jan_2025,2022,tp_bracket_2_hoh,14650.0
cbo_jan_2025,2023,tp_bracket_2_hoh,15700.0
cbo_jan_2025,2024,tp_bracket_2_hoh,16550.0
cbo_jan_2025,2025,tp_bracket_2_hoh,17000.0
cbo_jan_2025,2026,tp_bracket_2_hoh,17350.0
cbo_jan_2025,2027,tp_bracket_2_hoh,17700.0
cbo_jan_2025,2028,tp_bracket_2_hoh,18050.0
cbo_jan_2025,2029,tp_bracket_2_hoh,18400.0
cbo_jan_2025,2030,tp_bracket_2_hoh,18800.0
cbo_jan_2025,2031,tp_bracket_2_hoh,19150.0
cbo_jan_2025,2032,tp_bracket_2_hoh,19550.0
cbo_jan_2025,2033,tp_bracket_2_hoh,19900.0
cbo_jan_2025,2034,tp_bracket_2_hoh,20300.0
cbo_jan_2025,2035,tp_bracket_2_hoh,20700.0
cbo_jan_2025,2022,tp_bracket_2_mfj,20550.0
cbo_jan_2025,2023,tp_bracket_2_mfj,22000.0
cbo_jan_2025,2024,tp_bracket_2_mfj,23200.0
cbo_jan_2025,2025,tp_bracket_2_mfj,23850.0
cbo_jan_2025,2026,tp_bracket_2_mfj,24300.0
cbo_jan_2025,2027,tp_bracket_2_mfj,24800.0
cbo_jan_2025,2028,tp_bracket_2_mfj,25300.0
cbo_jan_2025,2029,tp_bracket_2_mfj,25800.0
cbo_jan_2025,2030,tp_bracket_2_mfj,26300.0
cbo_jan_2025,2031,tp_bracket_2_mfj,26850.0
cbo_jan_2025,2032,tp_bracket_2_mfj,27350.0
cbo_jan_2025,2033,tp_bracket_2_mfj,27900.0
cbo_jan_2025,2034,tp_bracket_2_mfj,28450.0
cbo_jan_2025,2035,tp_bracket_2_mfj,29000.0
cbo_jan_2025,2022,tp_bracket_2_mfs,10275.0
cbo_jan_2025,2023,tp_bracket_2_mfs,11000.0
cbo_jan_2025,2024,tp_bracket_2_mfs,11600.0
cbo_jan_2025,2025,tp_bracket_2_mfs,11925.0
cbo_jan_2025,2026,tp_bracket_2_mfs,12150.0
cbo_jan_2025,2027,tp_bracket_2_mfs,12400.0
cbo_jan_2025,2028,tp_bracket_2_mfs,12650.0
cbo_jan_2025,2029,tp_bracket_2_mfs,12900.0
cbo_jan_2025,2030,tp_bracket_2_mfs,13150.0
cbo_jan_2025,2031,tp_bracket_2_mfs,13425.0
cbo_jan_2025,2032,tp_bracket_2_mfs,13675.0
cbo_jan_2025,2033,tp_bracket_2_mfs,13950.0
cbo_jan_2025,2034,tp_bracket_2_mfs,14225.0
cbo_jan_2025,2035,tp_bracket_2_mfs,14500.0
cbo_jan_2025,2022,tp_bracket_2_single,10275.0
cbo_jan_2025,2023,tp_bracket_2_single,11000.0
cbo_jan_2025,2024,tp_bracket_2_single,11600.0
cbo_jan_2025,2025,tp_bracket_2_single,11925.0
cbo_jan_2025,2026,tp_bracket_2_single,12150.0
cbo_jan_2025,2027,tp_bracket_2_single,12400.0
cbo_jan_2025,2028,tp_bracket_2_single,12650.0
cbo_jan_2025,2029,tp_bracket_2_single,12900.0
cbo_jan_2025,2030,tp_bracket_2_single,13150.0
cbo_jan_2025,2031,tp_bracket_2_single,13425.0
cbo_jan_2025,2032,tp_bracket_2_single,13675.0
cbo_jan_2025,2033,tp_bracket_2_single,13950.0
cbo_jan_2025,2034,tp_bracket_2_single,14225.0
cbo_jan_2025,2035,tp_bracket_2_single,14500.0
cbo_jan_2025,2022,tp_bracket_3_hoh,55900.0
cbo_jan_2025,2023,tp_bracket_3_hoh,59850.0
cbo_jan_2025,2024,tp_bracket_3_hoh,63100.0
cbo_jan_2025,2025,tp_bracket_3_hoh,64850.0
cbo_jan_2025,2026,tp_bracket_3_hoh,66050.0
cbo_jan_2025,2027,tp_bracket_3_hoh,67450.0
cbo_jan_2025,2028,tp_bracket_3_hoh,68850.0
cbo_jan_2025,2029,tp_bracket_3_hoh,70200.0
cbo_jan_2025,2030,tp_bracket_3_hoh,71550.0
cbo_jan_2025,2031,tp_bracket_3_hoh,73000.0
cbo_jan_2025,2032,tp_bracket_3_hoh,74450.0
cbo_jan_2025,2033,tp_bracket_3_hoh,75900.0
cbo_jan_2025,2034,tp_bracket_3_hoh,77400.0
cbo_jan_2025,2035,tp_bracket_3_hoh,78950.0
cbo_jan_2025,2022,tp_bracket_3_mfj,83550.0
cbo_jan_2025,2023,tp_bracket_3_mfj,89450.0
cbo_jan_2025,2024,tp_bracket_3_mfj,94300.0
cbo_jan_2025,2025,tp_bracket_3_mfj,96950.0
cbo_jan_2025,2026,tp_bracket_3_mfj,98600.0
cbo_jan_2025,2027,tp_bracket_3_mfj,100700.0
cbo_jan_2025,2028,tp_bracket_3_mfj,102800.0
cbo_jan_2025,2029,tp_bracket_3_mfj,104800.0
cbo_jan_2025,2030,tp_bracket_3_mfj,106900.0
cbo_jan_2025,2031,tp_bracket_3_mfj,109000.0
cbo_jan_2025,2032,tp_bracket_3_mfj,111100.0
cbo_jan_2025,2033,tp_bracket_3_mfj,113300.0
cbo_jan_2025,2034,tp_bracket_3_mfj,115600.0
cbo_jan_2025,2035,tp_bracket_3_mfj,117900.0
cbo_jan_2025,2022,tp_bracket_3_mfs,41775.0
cbo_jan_2025,2023,tp_bracket_3_mfs,44725.0
cbo_jan_2025,2024,tp_bracket_3_mfs,47150.0
cbo_jan_2025,2025,tp_bracket_3_mfs,48475.0
cbo_jan_2025,2026,tp_bracket_3_mfs,49300.0
cbo_jan_2025,2027,tp_bracket_3_mfs,50350.0
cbo_jan_2025,2028,tp_bracket_3_mfs,51400.0
cbo_jan_2025,2029,tp_bracket_3_mfs,52400.0
cbo_jan_2025,2030,tp_bracket_3_mfs,53450.0
cbo_jan_2025,2031,tp_bracket_3_mfs,54500.0
cbo_jan_2025,2032,tp_bracket_3_mfs,55550.0
cbo_jan_2025,2033,tp_bracket_3_mfs,56650.0
cbo_jan_2025,2034,tp_bracket_3_mfs,57800.0
cbo_jan_2025,2035,tp_bracket_3_mfs,58950.0
cbo_jan_2025,2022,tp_bracket_3_single,41775.0
cbo_jan_2025,2023,tp_bracket_3_single,44725.0
cbo_jan_2025,2024,tp_bracket_3_single,47150.0
cbo_jan_2025,2025,tp_bracket_3_single,48475.0
cbo_jan_2025,2026,tp_bracket_3_single,49300.0
cbo_jan_2025,2027,tp_bracket_3_single,50350.0
cbo_jan_2025,2028,tp_bracket_3_single,51400.0
cbo_jan_2025,2029,tp_bracket_3_single,52400.0
cbo_jan_2025,2030,tp_bracket_3_single,53450.0
cbo_jan_2025,2031,tp_bracket_3_single,54500.0
cbo_jan_2025,2032,tp_bracket_3_single,55550.0
cbo_jan_2025,2033,tp_bracket_3_single,56650.0
cbo_jan_2025,2034,tp_bracket_3_single,57800.0
cbo_jan_2025,2035,tp_bracket_3_single,58950.0
cbo_jan_2025,2022,tp_bracket_4_hoh,89050.0
cbo_jan_2025,2023,tp_bracket_4_hoh,95350.0
cbo_jan_2025,2024,tp_bracket_4_hoh,100500.0
cbo_jan_2025,2025,tp_bracket_4_hoh,103350.0
cbo_jan_2025,2026,tp_bracket_4_hoh,170550.0
cbo_jan_2025,2027,tp_bracket_4_hoh,174150.0
cbo_jan_2025,2028,tp_bracket_4_hoh,177700.0
cbo_jan_2025,2029,tp_bracket_4_hoh,181200.0
cbo_jan_2025,2030,tp_bracket_4_hoh,184800.0
cbo_jan_2025,2031,tp_bracket_4_hoh,188450.0
cbo_jan_2025,2032,tp_bracket_4_hoh,192150.0
cbo_jan_2025,2033,tp_bracket_4_hoh,195950.0
cbo_jan_2025,2034,tp_bracket_4_hoh,199850.0
cbo_jan_2025,2035,tp_bracket_4_hoh,203850.0
cbo_jan_2025,2022,tp_bracket_4_mfj,178150.0
cbo_jan_2025,2023,tp_bracket_4_mfj,190750.0
cbo_jan_2025,2024,tp_bracket_4_mfj,201050.0
cbo_jan_2025,2025,tp_bracket_4_mfj,206700.0
cbo_jan_2025,2026,tp_bracket_4_mfj,199000.0
cbo_jan_2025,2027,tp_bracket_4_mfj,203250.0
cbo_jan_2025,2028,tp_bracket_4_mfj,207350.0
cbo_jan_2025,2029,tp_bracket_4_mfj,211450.0
cbo_jan_2025,2030,tp_bracket_4_mfj,215600.0
cbo_jan_2025,2031,tp_bracket_4_mfj,219900.0
cbo_jan_2025,2032,tp_bracket_4_mfj,224250.0
cbo_jan_2025,2033,tp_bracket_4_mfj,228700.0
cbo_jan_2025,2034,tp_bracket_4_mfj,233200.0
cbo_jan_2025,2035,tp_bracket_4_mfj,237850.0
cbo_jan_2025,2022,tp_bracket_4_mfs,89075.0
cbo_jan_2025,2023,tp_bracket_4_mfs,95375.0
cbo_jan_2025,2024,tp_bracket_4_mfs,100525.0
cbo_jan_2025,2025,tp_bracket_4_mfs,103350.0
cbo_jan_2025,2026,tp_bracket_4_mfs,99500.0
cbo_jan_2025,2027,tp_bracket_4_mfs,101625.0
cbo_jan_2025,2028,tp_bracket_4_mfs,103675.0
cbo_jan_2025,2029,tp_bracket_4_mfs,105725.0
cbo_jan_2025,2030,tp_bracket_4_mfs,107800.0
cbo_jan_2025,2031,tp_bracket_4_mfs,109950.0
cbo_jan_2025,2032,tp_bracket_4_mfs,112125.0
cbo_jan_2025,2033,tp_bracket_4_mfs,114350.0
cbo_jan_2025,2034,tp_bracket_4_mfs,116600.0
cbo_jan_2025,2035,tp_bracket_4_mfs,118925.0
cbo_jan_2025,2022,tp_bracket_4_single,89075.0
cbo_jan_2025,2023,tp_bracket_4_single,95375.0
cbo_jan_2025,2024,tp_bracket_4_single,100525.0
cbo_jan_2025,2025,tp_bracket_4_single,103350.0
cbo_jan_2025,2026,tp_bracket_4_single,119400.0
cbo_jan_2025,2027,tp_bracket_4_single,121950.0
cbo_jan_2025,2028,tp_bracket_4_single,124400.0
cbo_jan_2025,2029,tp_bracket_4_single,126900.0
cbo_jan_2025,2030,tp_bracket_4_single,129400.0
cbo_jan_2025,2031,tp_bracket_4_single,131950.0
cbo_jan_2025,2032,tp_bracket_4_single,134550.0
cbo_jan_2025,2033,tp_bracket_4_single,137200.0
cbo_jan_2025,2034,tp_bracket_4_single,139950.0
cbo_jan_2025,2035,tp_bracket_4_single,142750.0
cbo_jan_2025,2022,tp_bracket_5_hoh,170050.0
cbo_jan_2025,2023,tp_bracket_5_hoh,182100.0
cbo_jan_2025,2024,tp_bracket_5_hoh,191950.0
cbo_jan_2025,2025,tp_bracket_5_hoh,197300.0
cbo_jan_2025,2026,tp_bracket_5_hoh,276200.0
cbo_jan_2025,2027,tp_bracket_5_hoh,282050.0
cbo_jan_2025,2028,tp_bracket_5_hoh,287750.0
cbo_jan_2025,2029,tp_bracket_5_hoh,293450.0
cbo_jan_2025,2030,tp_bracket_5_hoh,299250.0
cbo_jan_2025,2031,tp_bracket_5_hoh,305150.0
cbo_jan_2025,2032,tp_bracket_5_hoh,311200.0
cbo_jan_2025,2033,tp_bracket_5_hoh,317350.0
cbo_jan_2025,2034,tp_bracket_5_hoh,323650.0
cbo_jan_2025,2035,tp_bracket_5_hoh,330100.0
cbo_jan_2025,2022,tp_bracket_5_mfj,340100.0
cbo_jan_2025,2023,tp_bracket_5_mfj,364200.0
cbo_jan_2025,2024,tp_bracket_5_mfj,383900.0
cbo_jan_2025,2025,tp_bracket_5_mfj,394600.0
cbo_jan_2025,2026,tp_bracket_5_mfj,303250.0
cbo_jan_2025,2027,tp_bracket_5_mfj,309700.0
cbo_jan_2025,2028,tp_bracket_5_mfj,315950.0
cbo_jan_2025,2029,tp_bracket_5_mfj,322200.0
cbo_jan_2025,2030,tp_bracket_5_mfj,328550.0
cbo_jan_2025,2031,tp_bracket_5_mfj,335050.0
cbo_jan_2025,2032,tp_bracket_5_mfj,341700.0
cbo_jan_2025,2033,tp_bracket_5_mfj,348450.0
cbo_jan_2025,2034,tp_bracket_5_mfj,355400.0
cbo_jan_2025,2035,tp_bracket_5_mfj,362450.0
cbo_jan_2025,2022,tp_bracket_5_mfs,170050.0
cbo_jan_2025,2023,tp_bracket_5_mfs,182100.0
cbo_jan_2025,2024,tp_bracket_5_mfs,191950.0
cbo_jan_2025,2025,tp_bracket_5_mfs,197300.0
cbo_jan_2025,2026,tp_bracket_5_mfs,151625.0
cbo_jan_2025,2027,tp_bracket_5_mfs,154850.0
cbo_jan_2025,2028,tp_bracket_5_mfs,157975.0
cbo_jan_2025,2029,tp_bracket_5_mfs,161100.0
cbo_jan_2025,2030,tp_bracket_5_mfs,164275.0
cbo_jan_2025,2031,tp_bracket_5_mfs,167525.0
cbo_jan_2025,2032,tp_bracket_5_mfs,170850.0
cbo_jan_2025,2033,tp_bracket_5_mfs,174225.0
